brand,mod_arc_s,model,num_review,price,rating,true_fit,true_width
,0,,0,0,0.0,0,0
Mark Nason,0,Ottomatic,2,71.1,5.0,0,0
Nautilus,57,N2522,7,89.99,4.0,86,100
Clarks,67,Desert Coal,6,149.95,5.0,83,100
Kodiak,100,Berkley,1,139.95,5.0,100,100
Dr. Martens,62,1460 Vegan 8-Eye Boot,81,149.95,4.0,58,90
Thorogood,77,"American Heritage 6"" Moc Soft Toe",13,205.0,5.0,69,69
Vans,0,Invado™ Pro,0,259.95,0.0,0,0
Magnanni,67,Riley,3,375.0,5.0,67,100
ECCO,0,Citytray Chukka Boot,0,149.99,0.0,0,0
Johnston & Murphy,100,Cody Wing Tip Zip Boot,1,189.0,5.0,100,100
Baffin,89,Snow Monster,18,239.95,5.0,78,100
Baffin,89,Snow Monster,18,239.95,5.0,78,100
Timberland,100,Mt. Maddsen Waterproof Chukka Boot,42,120.0,5.0,100,100
Dockers,0,Stratton,0,69.95,0.0,0,0
Dr. Martens,100,1460 Bex Zipper,1,169.95,5.0,100,100
Dr. Martens,68,1460 Core,28,149.95,4.0,78,93
Burton,100,Ruler Boa® Snowboard Boot,1,299.95,4.0,100,100
Under Armour,88,UA Stellar Tac Side Zip,8,89.94,5.0,100,100
Dockers,100,Grant,2,59.95,5.0,50,100
Irish Setter,0,Ashby Soft Toe 83651,0,144.99,0.0,0,0
Ariat,81,Midtown Rambler,28,129.95,4.0,56,88
Baffin,80,Base Camp,165,60.95,4.0,72,77
Blundstone,100,BL150,2,204.95,4.0,50,100
Carolina,0,Foreman Engineer Steel Toe CA3522,0,89.99,0.0,0,0
Red Wing Heritage,76,"6"" Iron Ranger Lug",83,329.99,5.0,40,94
Merrell,0,Forestbound Chelsea Waterproof,0,119.95,0.0,0,0
Dr. Martens,67,1490 Bex,3,169.95,5.0,100,100
ECCO,75,Byway Tred Gore-Tex® Urban Boot,4,131.49,4.0,75,100
Timberland,0,Premium Waterproof Chukka,40,160.0,4.0,0,0
John Varvatos,0,Jarvis Punk Boot,0,348.0,0.0,0,0
Under Armour,0,UA Stellar Tac Protect,0,84.99,0.0,0,0
ECCO,0,Citytray GORE-TEX® Chukka Boot,0,143.76,0.0,0,0
Vans,100,Aura OG Snowboard Boots,1,229.95,5.0,100,100
Dr. Martens Work,87,Fellside Steel Toe SD Chelsea,16,129.95,4.0,88,94
Clarks,53,Wallabee Boot,18,169.95,5.0,83,88
UGG,63,Classic Mini,0,149.95,0.0,84,95
Columbia,100,Fairbanks™ Omni-Heat™,1,127.99,3.0,100,100
UGG,70,Neumel,0,129.95,0.0,81,93
Blundstone,100,BL1617,3,229.95,5.0,33,100
Dr. Martens,100,1460 Nappa Zip,2,159.95,5.0,100,100
Merrell,0,Forestbound Chelsea Waterproof,0,119.95,0.0,0,0
Florsheim,100,Fenway Cap Toe Boot,26,69.95,4.0,50,100
Vans,100,Aura OG Snowboard Boots,1,229.95,5.0,100,100
Vans,0,Verse™,0,338.95,0.0,0,0
Dr. Martens,100,2976 Chelsea,2,149.95,4.0,50,100
Dr. Martens,100,Embury,2,99.95,4.0,50,50
Vans,0,Hi Standard™ Linerless '20,0,149.95,0.0,0,0
Ariat,72,Heritage Roper,95,139.95,4.0,70,78
Nautilus,60,Specialty ESD Brown Composite Toe SD N1845,5,99.99,4.0,100,100
Dr. Martens,68,1460 Core,28,150.0,4.0,78,93
Dr. Martens Work,73,Hardie Chelsea,24,79.95,5.0,83,91
The North Face,0,Chilkat 400 II,3,149.95,3.0,0,0
The North Face,0,Chilkat 400 II,3,149.95,3.0,0,0
Vans,0,Standard V MTE Snow Boot,0,129.95,0.0,0,0
Vans,0,Standard V MTE Snow Boot,0,129.95,0.0,0,0
SKECHERS,95,Relaxed Fit Segment Garnet,202,60.07,5.0,65,77
Florsheim,100,Montinaro Chukka Boot,27,44.97,5.0,100,100
Dr. Martens,100,101 UB,1,139.95,5.0,100,100
,0,,0,0,0.0,0,0
Burton,50,Moto Snowboard Boot,2,199.95,5.0,50,100
Kamik,0,Alborg Plus,0,119.95,0.0,0,0
The North Face,100,Chilkat EVO II,68,149.95,5.0,100,100
Dr. Martens,58,2976 Vegan Chelsea Boot,12,149.95,4.0,75,92
Palladium,69,Pampa Hi Originale,57,79.95,4.0,80,94
KEEN,0,The 59 II Moc Toe Boot,0,159.95,0.0,0,0
Florsheim,100,Fenway Chukka Boot,4,44.98,4.0,50,100
Dr. Martens,100,101 UB,1,139.95,5.0,100,100
Dr. Martens,66,1460,678,149.95,4.0,70,86
Dr. Martens Work,61,2295 Rigger,240,129.95,5.0,73,90
Vans,100,Hi Standard OG '20,1,199.95,5.0,100,100
UGG,70,Neumel,0,97.97,0.0,81,93
SKECHERS Work,0,Tapter Steel Toe,22,53.36,4.0,0,0
SKECHERS Work,0,Tapter Steel Toe,22,59.95,4.0,0,0
UGG,70,Neumel,0,129.95,0.0,81,93
Johnston & Murphy,83,Warner Cap Toe Zip Boot,7,99.95,5.0,100,100
Burton,100,Moto Boa® Snowboard Boot,3,229.95,5.0,67,100
Clarks,56,Desert Boot,718,149.95,4.0,51,89
Vans,100,Hi Standard OG '20,1,199.95,5.0,100,100
Dr. Martens,100,1460 Smooth Leather,4,149.95,4.0,100,100
5.11 Tactical,100,Company 3.0 Carbon Tac,2,129.99,4.0,100,100
UGG,0,Neumel Flex Woodmont,5,97.97,5.0,0,0
Burton,0,Ion Boa® Snowboard Boot,0,559.95,0.0,0,0
SKECHERS Work,63,Burgin - Tarlac,167,59.95,4.0,78,86
Kenneth Cole Reaction,86,Desert Sun PB,20,34.97,4.0,74,88
XTRATUF,100,Leather Ankle Deck Boot,4,125.0,5.0,100,75
MOON BOOT,52,Moon Boot® Nylon,210,124.95,4.0,65,85
Dr. Martens,100,2976 Platform,3,179.95,5.0,67,100
Dr. Martens,77,2976,36,150.0,4.0,74,91
SKECHERS,90,Relaxed Fit Doveno - Molens,117,57.6,4.0,82,80
Koolaburra by UGG,0,Burra Mini,0,66.95,0.0,0,0
Dr. Martens,80,2976 Mono Smooth Leather Chelsea,6,148.95,4.0,83,80
UGG,100,Neumel Corduroy,9,83.97,5.0,100,100
Vans,0,Hi-Standard™ Linerless DX,0,169.95,0.0,0,0
SKECHERS Work,67,Soft Stride Canopy,128,94.95,4.0,88,93
SKECHERS Work,80,Holdredge - Rebem,130,84.94,4.0,100,100
Dr. Martens Work,62,2976 Chelsea SR Boot,26,159.95,5.0,88,100
Red Wing Heritage,90,"6"" Rover Round Toe",12,269.99,5.0,45,100
Carrucci,75,Jack Spat,6,125.0,4.0,60,100
Trask,100,Lawrence,2,294.95,4.0,100,100
Laredo,0,Saguaro Steel Toe,0,82.27,0.0,0,0
Dan Post,0,Wind River,0,189.95,0.0,0,0
hari mari,100,Nokona CanyonTrek Chukka,1,219.95,5.0,100,100
Wolverine,50,"Raider II 10"" CarbonMax® Wellington Boot",2,149.95,5.0,100,50
Clarks,78,Forge Stride,9,68.42,4.0,44,78
Florsheim,100,Foundry Cap Toe Lace-Up Boot,26,279.95,5.0,80,50
ECCO,0,ST.1 Hybrid Lite Cap Toe Boot,0,112.4,0.0,0,0
Ariat,70,Hybrid Rancher,28,154.95,5.0,86,88
Eastland 1955 Edition,80,Jett,10,160.0,4.0,50,70
Vans,100,Aura Pro Snowboard Boots,1,279.95,4.0,100,100
Vans,0,Infuse Snowboard Boots,0,389.95,0.0,0,0
Eastland 1955 Edition,100,Daily Double,6,75.32,3.0,100,83
Bed Stu,0,Cortado,0,295.0,0.0,0,0
Ariat,0,Sierra Shadowland Steel Toe,0,159.95,0.0,0,0
Timberland PRO,50,Hyperion WP XL Soft Toe,164,137.95,4.0,69,75
Frye,80,Union Workboot,5,297.9,4.0,33,100
J&M EST. 1850,100,Fullerton Chukka,2,139.99,4.0,50,100
Laredo,0,Cannon,0,134.95,0.0,0,0
Justin,55,Jackson,73,149.95,5.0,77,83
Clarks,56,Desert Boot,718,99.82,4.0,51,89
Vans,100,Hi Standard OG '20,1,199.95,5.0,100,100
Harley-Davidson,100,Pelham,2,124.95,5.0,50,50
Lucky Brand,83,Boone,9,69.95,4.0,50,100
UGG,67,Neumel Zip,38,97.97,5.0,67,100
UGG,75,Neumel Flex,79,89.9,5.0,100,75
UGG,75,Neumel Flex,79,89.9,5.0,100,75
Kenneth Cole Reaction,68,Desert Sun,35,47.99,4.0,80,97
Under Armour,82,UA Valsetz RTS 1.5,22,124.95,4.0,90,91
Eastland 1955 Edition,73,Lumber Up,37,119.99,4.0,65,97
Trask,0,Richmond,0,259.99,0.0,0,0
Trask,100,Lawrence Shearling,1,294.95,5.0,100,100
Timberland,80,Redwood Falls Waterproof Moc Toe Boot,18,145.0,5.0,100,100
Florsheim,60,Westside Plain Toe Chukka Boot,29,64.97,5.0,60,80
Vans,100,Hi-Standard™ Pro,1,235.95,1.0,100,100
Hey Dude,0,Wayne,0,69.95,0.0,0,0
Palladium,69,Pampa Hi Originale,57,64.0,4.0,80,94
Dr. Martens,79,Cabrillo,58,99.95,5.0,56,88
Dr. Martens,100,Bonny Tech,2,94.95,5.0,100,100
Pajar CANADA,100,Logger,2,175.0,5.0,100,100
Ariat,100,Sport Herdsman,1,149.95,5.0,100,100
Red Wing Heritage,74,Weekend Chukka,28,229.99,5.0,39,93
,0,,0,0,0.0,0,0
Palladium,100,Pampa Hi Corduroy,3,82.99,5.0,67,67
UGG,70,Neumel,0,129.95,0.0,81,93
UGG,50,Union Chukka HyperWeave,14,74.46,5.0,100,50
UGG,58,Dustin Chukka,49,59.99,5.0,85,100
The North Face,100,Thermoball Boot Zip-Up,1,129.95,5.0,100,100
Stacy Adams,100,Fabian Chelsea Boot,4,93.58,5.0,100,100
Josef Seibel,92,Oscar 11,14,185.0,5.0,93,100
,0,,0,0,0.0,0,0
UGG,70,Neumel,0,129.95,0.0,81,93
UGG,75,Neumel Flex,79,90.97,5.0,100,75
Florsheim,100,Montinaro Chukka Boot,27,72.17,5.0,100,100
Frye,100,Paul Chelsea,5,297.95,5.0,100,100
Red Wing Heritage,85,Weekend Chelsea,15,239.99,4.0,67,85
Red Wing Heritage,69,"6"" Moc Toe",195,289.99,5.0,36,83
Burton,100,Ruler Snowboard Boot,1,259.95,5.0,100,100
ECCO,100,Tredtray Retro Boot,1,157.99,5.0,100,100
Johnston & Murphy,0,Cody Plain Toe Shearling Boot,0,229.0,0.0,0,0
Old West Boots,0,Toro,0,65.99,0.0,0,0
Mephisto,75,Darwin,4,238.79,5.0,50,75
ECCO,100,Soft 7 Tred GORE-TEX® High,6,124.42,4.0,100,100
ECCO,75,Byway Tred Gore-Tex® Urban Boot,4,122.34,4.0,75,100
Calvin Klein,80,Beck,10,84.99,4.0,60,60
Clarks,75,Paulson Mid,5,69.35,4.0,80,100
Native Shoes,0,Johnny Treklite,1,94.95,5.0,0,0
Harley-Davidson,100,Dellen,1,133.95,5.0,100,100
Ariat,100,Intrepid Venttek CT,1,199.95,1.0,100,100
Dr. Martens Work,62,2976 Chelsea SR Boot,26,159.95,5.0,88,100
Vivobarefoot,91,Gobi II M Leather,51,150.0,4.0,75,82
Clarks,56,Desert Boot,718,89.99,4.0,51,89
Harley-Davidson,100,Pelham,2,124.95,5.0,50,50
Clarks,0,Paulson Up,0,70.75,0.0,0,0
Burton,100,Moto Boa® Snowboard Boot,3,229.95,5.0,67,100
Dr. Martens,66,1460,678,159.95,4.0,70,86
Timberland,80,Redwood Falls Waterproof Moc Toe Boot,18,145.0,5.0,100,100
Shoe The Bear,100,Dev S,3,160.0,4.0,67,100
Ariat,100,Rebar Flex Western Venttek,1,159.95,5.0,100,100
,0,,0,0,0.0,0,0
Propet,100,Sentry Worker,3,104.95,4.0,67,67
Dr. Martens,0,101 Bex,1,149.95,3.0,0,0
Timberland PRO,80,"Gritstone 6"" Soft Toe",17,94.95,4.0,60,80
Red Wing Heritage,90,"6"" Rover Round Toe",12,269.99,5.0,45,100
Timberland PRO,75,"6"" Jigsaw Steel Toe",12,115.95,5.0,100,100
Kamik,0,Alborg Plus,0,119.95,0.0,0,0
Twisted X,100,MDM0033,3,114.95,5.0,100,100
Dr. Martens,100,2976 YS,1,149.95,3.0,100,100
Clarks,53,Wallabee Boot,18,135.99,5.0,83,88
Vans,100,Hi Standard Pro Snowboard Boots,2,244.95,5.0,50,100
Helly Hansen,100,Garibaldi V3,1,160.0,4.0,100,100
Pikolinos,0,Berna M8J-8198,0,195.0,0.0,0,0
Finn Comfort,64,Linz,16,360.0,5.0,63,80
Dr. Martens,0,101 Yellow Stitch,0,139.95,0.0,0,0
Dr. Martens,83,Combs Tech,8,99.95,5.0,63,100
Red Wing Heritage,74,"6"" Moc Toe Lug",35,279.99,5.0,49,69
Dr. Martens,100,1460 Pascal,4,159.95,5.0,100,100
Dr. Martens Work,50,2295 ST IM Wellington,12,149.95,3.0,92,92
Magnanni,50,Montana II,2,425.0,5.0,50,100
Justin,67,Cappie Steel Toe,7,89.95,4.0,86,100
Ben Sherman,100,Matt Chukka,1,34.95,5.0,100,100
SWIMS,100,Motion Country Boot,1,194.99,5.0,100,100
Danner,100,Jungle 917,1,169.95,5.0,100,100
Ross & Snow,50,Riccardo SP,2,345.0,5.0,50,100
Trask,73,Brady,16,137.81,4.0,67,71
John Varvatos,50,Portland Chukka,2,228.0,2.0,100,50
Ariat,89,Spitfire,22,99.95,5.0,48,90
Dr. Martens,75,Bonny Tech Tract,5,94.95,4.0,40,60
Roper,0,Clearcut Low,0,65.69,0.0,0,0
Clarks,100,Desert Boot 2.0,3,150.0,4.0,100,100
Clarks,100,Desert Boot 2.0,3,149.95,4.0,100,100
Clarks,67,Desert Coal,6,149.95,5.0,83,100
Clarks,86,Clarkdale Gobi,30,169.95,5.0,57,93
ALDO,100,Baranof,1,82.46,5.0,100,100
Wolverine Heritage,0,Original 1000 Mile Evans Boot,0,399.95,0.0,0,0
Old West Boots,0,El Paso,0,134.9,0.0,0,0
Ariat,67,Ryden Ultra,3,124.09,5.0,100,67
Reebok Work,100,"Sublite Cushion Tactical 8"" Boot",2,121.99,5.0,100,100
Justin,53,BR733,19,194.95,4.0,67,72
Bullboxer,0,Cali Boot,0,130.0,0.0,0,0
Durango,0,"Rebel 12"" Western WP Square Steel Toe",0,149.99,0.0,0,0
Durango,0,"12"" Rebel Pro Western",0,165.95,0.0,0,0
Trask,73,Brady,16,143.95,4.0,67,71
Ariat,0,Quickdraw Venttek,1,219.95,5.0,0,0
John Varvatos,0,Leroy Crepe Chelsea,0,298.0,0.0,0,0
Justin,0,"Blueprint Steel Toe 8""",0,195.95,0.0,0,0
DC,100,Woodland,5,99.95,3.0,60,60
DC,100,Woodland,5,99.95,3.0,60,60
Harley-Davidson,0,Salter,0,133.95,0.0,0,0
Reef,73,Spiniker Mid NB (RESRV Collection),23,99.95,4.0,86,77
Palladium,100,Pampa Pilou,1,85.0,1.0,100,100
Dr. Martens Work,100,Rawston Steel Toe SD,1,139.95,5.0,100,100
Red Wing Heritage,74,Weekend Chukka,28,229.99,5.0,39,93
Dr. Martens Work,0,Hynine ST,0,129.95,0.0,0,0
John Varvatos,50,Portland Chukka,2,228.0,2.0,100,50
Lucchese,100,Hueco,3,644.95,5.0,100,100
Justin,100,Hank,4,209.95,5.0,100,100
Timberland PRO,100,"Endurance PR 8"" Steel Toe",70,166.5,4.0,100,100
Stacy Adams,75,Altair Plain Toe Chelsea Boot,12,79.99,5.0,100,100
Ariat,75,Rebar Flex Western Composite Toe,10,149.95,4.0,80,88
To Boot New York,0,Bedell,0,550.0,0.0,0,0
To Boot New York,0,Burnett,0,237.99,0.0,0,0
Dan Post,100,Jarrett,1,179.95,5.0,100,100
Ariat,67,Sport Horseman,3,159.95,3.0,33,67
Lucchese,100,Charles,2,754.95,5.0,100,100
John Varvatos,60,Waverly Chelsea,5,298.0,5.0,40,80
Ariat,75,Cowhand,4,219.95,5.0,100,100
Vans,0,Invado™ OG,0,219.95,0.0,0,0
Hush Puppies,100,Bridgeport,1,119.95,5.0,100,100
Harley-Davidson,0,Palmerton,0,141.95,0.0,0,0
Timberland PRO,67,"6"" Stockdale Alloy Safety Toe",21,128.25,4.0,100,67
Irish Setter,60,"Elk Tracker GORE-TEX® 12"" 882",48,234.95,5.0,69,93
Timberland PRO,54,"6"" Pit Boss Steel Toe",826,108.95,4.0,86,87
Helly Hansen,100,Garibaldi V3,1,113.15,4.0,100,100
Lucky Brand,83,Boone,9,69.95,4.0,50,100
Ariat,0,Holder,0,199.95,0.0,0,0
Ariat,0,Barker,0,449.95,0.0,0,0
Ariat,0,Relentless Winner's Circle,0,549.95,0.0,0,0
CARLOS by Carlos Santana,80,Mantra Chelsea Boot,10,99.95,5.0,50,78
Palladium,78,Pallabrouse Baggy,25,85.0,4.0,80,100
Blundstone,82,BL1471,11,204.95,5.0,91,100
To Boot New York,100,Grid,1,274.99,4.0,100,100
Red Wing Heritage,57,Work Chukka,82,259.99,4.0,66,83
Dr. Martens,100,Jadon Quad Retro,1,179.95,4.0,100,100
Kenneth Cole New York,75,Desert Chukka,4,125.0,4.0,50,100
DC,0,Phase Lace Snowboard Boot,0,159.95,0.0,0,0
DC,0,Control Dual BOA® Snowboard Boots,0,269.95,0.0,0,0
Dr. Martens,0,Church,0,139.95,0.0,0,0
Shoe The Bear,100,Eli S,1,175.0,5.0,100,100
Reebok Work,100,Sublite Cushion Tactical,1,121.99,4.0,100,100
Irish Setter,58,Soft Paw 3875,12,154.95,5.0,75,82
SKECHERS Work,0,Monter,0,99.95,0.0,0,0
,0,,0,0,0.0,0,0
Baffin,100,Klondike,2,134.95,3.0,50,50
,0,,0,0,0.0,0,0
Red Wing Heritage,69,"6"" Moc Toe",195,289.99,5.0,36,83
Dockers,89,Tulane,9,67.42,4.0,56,100
Clarks,61,Wallabee Boot,34,131.04,4.0,88,94
Bed Stu,0,Lincoln,0,168.0,0.0,0,0
Vans,0,Implant™ Pro,0,204.95,0.0,0,0
Dr. Martens,0,Jadon Hi Stud,0,208.95,0.0,0,0
,0,,0,0,0.0,0,0
UGG,50,Union Chukka HyperWeave,14,74.97,5.0,100,50
Dr. Martens,100,1460 Pascal,4,89.99,5.0,100,100
Clarks,92,Atticus Limit,13,134.95,5.0,85,100
thirtytwo,0,STW BOA Snowboard Boot,0,199.95,0.0,0,0
Old West Boots,0,Charlie,0,67.95,0.0,0,0
Caterpillar,0,Axle Soft Toe,0,66.4,0.0,0,0
Ariat,80,Rambler Recon Square Toe,6,169.95,5.0,100,100
thirtytwo,0,Shifty Snowboard Boot,0,159.95,0.0,0,0
UGG,100,Campout Chukka,2,94.97,5.0,100,100
CARLOS by Carlos Santana,80,Mantra Chelsea Boot,10,99.95,5.0,50,78
Dockers,100,Grant,2,56.82,5.0,50,100
Dockers,0,Greyson,0,59.95,0.0,0,0
Red Wing Heritage,76,"6"" Iron Ranger Lug",83,329.99,5.0,40,94
Camper,0,Peu Cami - 36411,0,215.0,0.0,0,0
To Boot New York,0,Frisco,0,348.95,0.0,0,0
Stacy Adams,60,Perrin Plain Toe Chelsea Boot,18,105.0,5.0,60,100
Dan Post,0,Abram,0,179.95,0.0,0,0
Dan Post,0,Ka,0,242.95,0.0,0,0
Ariat,89,Spitfire,22,99.95,5.0,48,90
Ariat,67,Sport Horseman,3,159.95,3.0,33,67
Lucchese,0,Cole,0,354.95,0.0,0,0
Baffin,100,Express Steel Toe/Steel Plate Boot,2,64.5,4.0,100,100
Lowa,0,Cadin GTX Mid,0,330.0,0.0,0,0
Twisted X,100,MHK0011,1,144.95,5.0,100,100
Dan Post,100,Salem,1,289.95,4.0,100,100
Lucchese,0,Franklin,0,694.95,0.0,0,0
John Varvatos,60,Waverly Chelsea,5,298.0,5.0,40,80
Ariat,0,Troubadour,0,189.95,0.0,0,0
UGG,61,Classic Mini Bomber,93,159.95,5.0,84,94
Ariat,0,Barton Ultra,0,130.44,0.0,0,0
Massimo Matteo,78,5-Eye Chukka Cap Boot,9,74.99,3.0,75,100
Dr. Scholl's,77,Calvary - Original Collection,34,100.0,4.0,92,85
Ariat,0,Workhog Venttek Soft Toe,0,189.95,0.0,0,0
ECCO,100,Soft 7 Tred GORE-TEX® High,6,130.49,4.0,100,100
Ariat,0,Circuit Champ,0,199.95,0.0,0,0
Ariat,0,Cowhand Venttek,0,229.95,0.0,0,0
Ariat,0,Cowhand Venttek,0,219.95,0.0,0,0
VIONIC,0,Jason,0,149.95,0.0,0,0
5.11 Tactical,0,"A/T 8"" Boot",0,149.99,0.0,0,0
5.11 Tactical,0,"A/T 8"" Boot SZ",0,149.99,0.0,0,0
Dr. Martens Work,60,Ironbridge MG ST,11,144.95,4.0,91,82
Gordon Rush,0,Joel,0,212.99,0.0,0,0
Ariat,0,Hybrid VentTEK,0,184.95,0.0,0,0
Osiris,50,Convoy Boot,2,58.69,3.0,100,100
Osiris,80,NYC 83 DCN Boot,6,74.95,2.0,100,100
Ariat,80,Sport Wide Square Toe,7,109.64,4.0,71,80
Ariat,67,Sport Horseman,3,159.95,3.0,33,67
Ariat,0,Everlite Vapor,0,159.99,0.0,0,0
Lucchese,83,Rusty,21,294.95,5.0,67,100
Wolverine,80,Rancher Wellington Steel Toe,6,99.95,4.0,80,83
Chippewa,53,Apache Logger,17,229.95,5.0,75,94
Harley-Davidson,58,El Paso,24,147.95,5.0,58,89
Caterpillar,0,Alaska 2.0,0,133.0,0.0,0,0
Durango,0,"Rebel 12"" Army Green USA",0,142.0,0.0,0,0
Eastland 1955 Edition,100,Jayce,5,139.99,4.0,80,100
Carhartt,100,"4"" Lightweight Wedge Chukka",2,124.99,5.0,100,100
DC,0,Phase Lace Snowboard Boot,0,159.95,0.0,0,0
DC,0,Control Dual BOA® Snowboard Boots,0,269.95,0.0,0,0
Burton,100,Moto Boa® Snowboard Boot,3,229.95,5.0,67,100
Blundstone,100,BL1388,1,159.95,5.0,100,100
Wolverine,0,"Logger CarbonMAX 8"" Boot",0,200.0,0.0,0,0
Dr. Martens,100,Bonny Tech,2,94.95,5.0,100,100
Koolaburra by UGG,0,Neston,0,66.95,0.0,0,0
DC,0,Navigator,0,119.95,0.0,0,0
Ariat,100,Sport Herdsman,1,149.95,5.0,100,100
Dr. Martens Work,75,Penly Lightweight Heritage,4,114.95,5.0,100,50
Dr. Martens,78,1490 Vegan,10,159.95,4.0,67,78
Irish Setter,100,Traveler Series 03808,2,109.95,5.0,50,100
Bed Stu,67,Rayburn,3,175.0,5.0,67,100
Burton,100,Swath Boa® Snowboard Boot,1,349.95,1.0,100,100
Shoe The Bear,100,Dev S,3,160.0,4.0,67,100
Dr. Martens Work,50,1460 SR ST,2,164.95,5.0,50,100
Dr. Martens,83,Combs Tech,8,99.95,5.0,63,100
Allen Edmonds,0,Liverpool,0,297.99,0.0,0,0
Nike,67,"SFB Gen 2 8"" Boot",4,164.95,3.0,50,100
UGG,67,Neumel Utility,31,104.95,5.0,67,100
Under Armour,67,UA Infil,3,199.94,5.0,67,100
Under Armour,100,UA Stryker,1,159.94,5.0,100,100
Palladium,69,Pampa Hi Originale,57,48.63,4.0,80,94
Timberland PRO,75,Disruptor Alloy Safety Toe EH Chukka,40,126.95,4.0,70,100
,0,,0,0,0.0,0,0
Red Wing Heritage,50,Blacksmith,8,299.99,5.0,50,100
ALDO,100,Wadda,1,150.0,4.0,100,100
Dr. Martens,50,1460 Contrast Stitch (Green Stitching),2,149.95,3.0,100,100
Pajar CANADA,100,Logger,2,174.95,5.0,100,100
Old West Boots,50,TBM3010,4,84.95,5.0,75,100
Georgia Boot,100,"6"" Moc Toe Wedge",1,137.0,2.0,100,100
Dr. Martens Work,57,Ironbridge NS,71,129.95,4.0,93,97
Georgia Boot,100,Small Batch Chukka Wedge,2,134.99,5.0,100,100
Magnanni,0,Jarvis,0,450.0,0.0,0,0
Irish Setter,50,"83608 6"" Steel Toe",19,119.95,4.0,67,89
Laredo,0,Roscoe,0,114.95,0.0,0,0
Laredo,100,Lawton,1,114.95,2.0,100,100
Roper,0,Chillin,1,57.99,5.0,0,0
Clarks,100,Desert Boot 2.0,3,150.0,4.0,100,100
Caterpillar,0,Drawbar Steel Toe,0,114.95,0.0,0,0
thirtytwo,0,Lashed Diggers Snowboard Boot,0,279.95,0.0,0,0
SKECHERS Work,0,Workshire - Relaxed Fit,233,94.95,4.0,0,0
Roper,86,Ostrich Print Square Toe Cowboy Boot,7,90.99,5.0,100,100
thirtytwo,0,Lashed Double BOA Snowboard Boot,1,299.95,1.0,0,0
Dr. Martens Work,0,Kelham,0,125.95,0.0,0,0
Dan Post,0,Stryker,0,219.9,0.0,0,0
Dan Post,0,Alamosa,0,399.9,0.0,0,0
BOSS Hugo Boss,0,Boheme Desert Boot,0,159.99,0.0,0,0
Irish Setter,0,Wingshooter 893,0,179.99,0.0,0,0
Old West Boots,100,5502,2,131.95,5.0,100,50
J&M Collection,75,Cormac Chukka,4,224.99,5.0,50,50
SKECHERS Work,0,Workshire - Relaxed Fit,233,97.95,4.0,0,0
Lucchese,89,M1017.C2,13,354.95,5.0,78,89
Palladium,69,Pampa Hi Originale,57,68.2,4.0,80,94
Palladium,67,Pallashock Mid Og,4,72.99,5.0,50,100
Dr. Martens Work,56,Ironbridge - Internal MetGuard,9,149.95,4.0,100,78
Polo Ralph Lauren,52,Ranger,48,169.0,5.0,61,91
Ariat,0,Holder,0,199.95,0.0,0,0
Ariat,0,Dynamic,0,209.95,0.0,0,0
Wolverine,100,"Raider II 6"" Boot Soft Toe",1,154.95,1.0,100,100
Bostonian,75,No. 16 Soft Mid,4,108.49,5.0,75,75
OluKai,82,Hamakua,19,149.95,4.0,94,81
Georgia Boot,0,Giant ReVamp Romeo Steel Toe,0,120.0,0.0,0,0
Donald Pliner,100,Matty 2,1,145.99,5.0,100,100
thirtytwo,0,Lashed Double BOA Snowboard Boot,1,269.95,1.0,0,0
WORX,0,"5"" Cobalt Hiker Steel Toe",0,121.99,0.0,0,0
Kodiak,100,Berkley,1,139.95,5.0,100,100
Justin,0,BR776,0,234.95,0.0,0,0
Bullboxer,0,Cali Boot,0,77.99,0.0,0,0
Roper,88,Clearcut,8,117.99,5.0,100,88
Roper,100,American Patriot,1,90.99,5.0,100,100
La Sportiva,60,Glacier WLF,5,290.0,4.0,80,100
Ariat,0,Sierra Soft Toe,0,139.95,0.0,0,0
Durango,0,Premium Exotic Full-Quill Ostrich Western Boot,0,299.99,0.0,0,0
Durango,0,Maverick XP™ Ventilated Western Work Boot,0,160.95,0.0,0,0
Ariat,50,Rambler Ultra,3,110.8,5.0,67,100
Timberland PRO,100,"Millworks 6"" Moc Toe Composite Safety Toe",13,123.95,4.0,50,50
Deer Stags,57,Rockland,14,44.99,3.0,57,71
Lucchese,100,M1004.R4,1,354.95,2.0,100,100
Laredo,100,Durant,3,124.95,4.0,67,67
Palladium,100,Pampa Lite Packin,4,82.99,5.0,75,100
Palladium,69,Pampa Hi Originale,57,52.99,4.0,80,94
Ted Baker,100,Kayto,3,195.0,4.0,33,100
John Varvatos,50,Portland Chukka,2,159.6,2.0,100,50
Ariat,100,"Rebar Wedge 6"" Composite Toe",1,149.95,2.0,100,100
Ariat,0,"Rebar Wedge 6""",0,139.95,0.0,0,0
Ariat,0,Sport Sidebet,0,149.95,0.0,0,0
La Sportiva,50,Spantik,7,775.0,5.0,71,86
Keen Utility,100,Mt. Vernon Met,2,214.95,5.0,100,100
Timberland PRO,0,"6"" Ignition Soft Toe",0,135.0,0.0,0,0
Ariat,0,Spot Hog Wide Square Toe,1,114.95,5.0,0,0
Ariat,0,Venttek Ultra,0,209.95,0.0,0,0
Wolverine,81,"Loader 6"" Wedge Boot Soft Toe",16,104.95,4.0,75,87
Florsheim,100,Foundry Plain Toe Chukka Boot,39,279.95,5.0,50,100
